community_area_id,community_area_name,weekday,hour,trip_count,avg_fare_cents
5,North Center,6,0,35,1885
5,North Center,6,1,38,1896
5,North Center,6,2,17,1907
5,North Center,6,3,19,1918
5,North Center,6,4,17,1929
5,North Center,6,5,18,1940
5,North Center,6,6,59,1701
5,North Center,6,7,78,1712
5,North Center,6,8,84,1723
5,North Center,6,9,76,1554
5,North Center,6,10,55,1565
5,North Center,6,11,62,1576
5,North Center,6,12,66,1587
5,North Center,6,13,71,1598
5,North Center,6,14,52,1609
5,North Center,6,15,56,1620
5,North Center,6,16,92,1631
5,North Center,6,17,99,1642
5,North Center,6,18,106,1653
5,North Center,6,19,96,1664
5,North Center,6,20,70,1675
5,North Center,6,21,63,1686
5,North Center,6,22,68,1947
5,North Center,6,23,38,1958
6,Lake View,0,0,103,1802
6,Lake View,0,1,111,1813
6,Lake View,0,2,60,1824
6,Lake View,0,3,41,1835
6,Lake View,0,4,44,1846
6,Lake View,0,5,40,1857
6,Lake View,0,6,131,1618
6,Lake View,0,7,206,1629
6,Lake View,0,8,187,1460
6,Lake View,0,9,200,1471
6,Lake View,0,10,123,1482
6,Lake View,0,11,164,1493
6,Lake View,0,12,148,1504
6,Lake View,0,13,159,1515
6,Lake View,0,14,138,1526
6,Lake View,0,15,125,1537
6,Lake View,0,16,244,1548
6,Lake View,0,17,220,1559
6,Lake View,0,18,237,1570
6,Lake View,0,19,253,1581
6,Lake View,0,20,283,1592
6,Lake View,0,21,303,1603
6,Lake View,0,22,274,1864
6,Lake View,0,23,112,1875
6,Lake View,1,0,94,1802
6,Lake View,1,1,85,1813
6,Lake View,1,2,46,1824
6,Lake View,1,3,42,1835
6,Lake View,1,4,45,1846
6,Lake View,1,5,48,1857
6,Lake View,1,6,133,1618
6,Lake View,1,7,209,1629
6,Lake View,1,8,189,1460
6,Lake View,1,9,203,1471
6,Lake View,1,10,148,1482
6,Lake View,1,11,165,1493
6,Lake View,1,12,177,1504
6,Lake View,1,13,160,1515
6,Lake View,1,14,139,1526
6,Lake View,1,15,126,1537
6,Lake View,1,16,247,1548
6,Lake View,1,17,264,1559
6,Lake View,1,18,239,1570
6,Lake View,1,19,257,1581
6,Lake View,1,20,217,1592
6,Lake View,1,21,233,1603
6,Lake View,1,22,249,1864
6,Lake View,1,23,86,1875
6,Lake View,2,0,90,1802
6,Lake View,2,1,81,1813
6,Lake View,2,2,45,1824
6,Lake View,2,3,48,1835
6,Lake View,2,4,43,1846
6,Lake View,2,5,46,1857
6,Lake View,2,6,127,1618
6,Lake View,2,7,201,1629
6,Lake View,2,8,215,1460
6,Lake View,2,9,195,1471
6,Lake View,2,10,142,1482
6,Lake View,2,11,159,1493
6,Lake View,2,12,171,1504
6,Lake View,2,13,182,1515
6,Lake View,2,14,134,1526
6,Lake View,2,15,144,1537
6,Lake View,2,16,237,1548
6,Lake View,2,17,254,1559
6,Lake View,2,18,229,1570
6,Lake View,2,19,247,1581
6,Lake View,2,20,247,1592
6,Lake View,2,21,224,1603
6,Lake View,2,22,240,1864
6,Lake View,2,23,82,1875
6,Lake View,3,0,87,1802
6,Lake View,3,1,93,1813
6,Lake View,3,2,43,1824
6,Lake View,3,3,46,1835
6,Lake View,3,4,41,1846
6,Lake View,3,5,45,1857
6,Lake View,3,6,145,1618
6,Lake View,3,7,193,1629
6,Lake View,3,8,207,1460
6,Lake View,3,9,187,1471
6,Lake View,3,10,137,1482
6,Lake View,3,11,181,1493
6,Lake View,3,12,164,1504
6,Lake View,3,13,176,1515
6,Lake View,3,14,128,1526
6,Lake View,3,15,138,1537
6,Lake View,3,16,269,1548
6,Lake View,3,17,244,1559
6,Lake View,3,18,262,1570
6,Lake View,3,19,237,1581
6,Lake View,3,20,238,1592
6,Lake View,3,21,215,1603
6,Lake View,3,22,231,1864
6,Lake View,3,23,94,1875
6,Lake View,4,0,83,1802
6,Lake View,4,1,89,1813
6,Lake View,4,2,49,1824
6,Lake View,4,3,44,1835
6,Lake View,4,4,47,1846
6,Lake View,4,5,43,1857
6,Lake View,4,6,139,1618
6,Lake View,4,7,185,1629
6,Lake View,4,8,199,1460
6,Lake View,4,9,213,1471
6,Lake View,4,10,131,1482
6,Lake View,4,11,174,1493
6,Lake View,4,12,157,1504
6,Lake View,4,13,169,1515
6,Lake View,4,14,146,1526
6,Lake View,4,15,133,1537
6,Lake View,4,16,259,1548
6,Lake View,4,17,234,1559
6,Lake View,4,18,252,1570
6,Lake View,4,19,269,1581
6,Lake View,4,20,228,1592
6,Lake View,4,21,245,1603
6,Lake View,4,22,222,1864
6,Lake View,4,23,90,1875
6,Lake View,5,0,267,1902
6,Lake View,5,1,242,1913
6,Lake View,5,2,47,1924
6,Lake View,5,3,42,1935
6,Lake View,5,4,45,1946
6,Lake View,5,5,49,1957
6,Lake View,5,6,134,1718
6,Lake View,5,7,211,1729
6,Lake View,5,8,191,1560
6,Lake View,5,9,205,1571
6,Lake View,5,10,126,1582
6,Lake View,5,11,167,1593
6,Lake View,5,12,179,1604
6,Lake View,5,13,162,1615
6,Lake View,5,14,141,1626
6,Lake View,5,15,127,1637
6,Lake View,5,16,249,1648
6,Lake View,5,17,267,1659
6,Lake View,5,18,242,1670
6,Lake View,5,19,259,1681
6,Lake View,5,20,219,1692
6,Lake View,5,21,235,1703
6,Lake View,5,22,252,1964
6,Lake View,5,23,244,1975
6,Lake View,6,0,321,1902
6,Lake View,6,1,290,1913
6,Lake View,6,2,56,1924
6,Lake View,6,3,46,1935
6,Lake View,6,4,41,1946
6,Lake View,6,5,44,1957
6,Lake View,6,6,122,1718
6,Lake View,6,7,193,1729
6,Lake View,6,8,206,1560
6,Lake View,6,9,187,1571
6,Lake View,6,10,136,1582
6,Lake View,6,11,152,1593
6,Lake View,6,12,164,1604
6,Lake View,6,13,148,1615
6,Lake View,6,14,129,1626
6,Lake View,6,15,138,1637
6,Lake View,6,16,227,1648
6,Lake View,6,17,244,1659
6,Lake View,6,18,220,1670
6,Lake View,6,19,237,1681
6,Lake View,6,20,312,1692
6,Lake View,6,21,283,1703
6,Lake View,6,22,303,1964
6,Lake View,6,23,293,1975
7,Lincoln Park,0,0,97,1819
7,Lincoln Park,0,1,104,1830
7,Lincoln Park,0,2,48,1841
7,Lincoln Park,0,3,39,1852
7,Lincoln Park,0,4,42,1863
7,Lincoln Park,0,5,38,1874
7,Lincoln Park,0,6,123,1455
7,Lincoln Park,0,7,163,1466
7,Lincoln Park,0,8,176,1477
7,Lincoln Park,0,9,188,1488
7,Lincoln Park,0,10,116,1499
7,Lincoln Park,0,11,153,1510
7,Lincoln Park,0,12,139,1521
7,Lincoln Park,0,13,149,1532
7,Lincoln Park,0,14,109,1543
7,Lincoln Park,0,15,117,1554
7,Lincoln Park,0,16,229,1565
7,Lincoln Park,0,17,207,1576
7,Lincoln Park,0,18,222,1587
7,Lincoln Park,0,19,200,1598
7,Lincoln Park,0,20,265,1609
7,Lincoln Park,0,21,284,1620
7,Lincoln Park,0,22,257,1701
7,Lincoln Park,0,23,105,1712
7,Lincoln Park,1,0,74,1819
7,Lincoln Park,1,1,80,1830
7,Lincoln Park,1,2,43,1841
7,Lincoln Park,1,3,39,1852
7,Lincoln Park,1,4,42,1863
7,Lincoln Park,1,5,38,1874
7,Lincoln Park,1,6,124,1455
7,Lincoln Park,1,7,196,1466
7,Lincoln Park,1,8,178,1477
7,Lincoln Park,1,9,190,1488
7,Lincoln Park,1,10,117,1499
7,Lincoln Park,1,11,155,1510
7,Lincoln Park,1,12,166,1521
7,Lincoln Park,1,13,151,1532
7,Lincoln Park,1,14,131,1543
7,Lincoln Park,1,15,118,1554
7,Lincoln Park,1,16,231,1565
7,Lincoln Park,1,17,209,1576
7,Lincoln Park,1,18,225,1587
7,Lincoln Park,1,19,241,1598
7,Lincoln Park,1,20,204,1609
7,Lincoln Park,1,21,219,1620
7,Lincoln Park,1,22,197,1701
7,Lincoln Park,1,23,81,1712
7,Lincoln Park,2,0,85,1819
7,Lincoln Park,2,1,76,1830
7,Lincoln Park,2,2,42,1841
7,Lincoln Park,2,3,38,1852
7,Lincoln Park,2,4,41,1863
7,Lincoln Park,2,5,43,1874
7,Lincoln Park,2,6,119,1455
7,Lincoln Park,2,7,188,1466
7,Lincoln Park,2,8,170,1477
7,Lincoln Park,2,9,183,1488
7,Lincoln Park,2,10,133,1499
7,Lincoln Park,2,11,149,1510
7,Lincoln Park,2,12,160,1521
7,Lincoln Park,2,13,144,1532
7,Lincoln Park,2,14,126,1543
7,Lincoln Park,2,15,134,1554
7,Lincoln Park,2,16,222,1565
7,Lincoln Park,2,17,238,1576
7,Lincoln Park,2,18,216,1587
7,Lincoln Park,2,19,231,1598
7,Lincoln Park,2,20,195,1609
7,Lincoln Park,2,21,210,1620
7,Lincoln Park,2,22,225,1701
7,Lincoln Park,2,23,77,1712
7,Lincoln Park,3,0,81,1819
7,Lincoln Park,3,1,87,1830
7,Lincoln Park,3,2,40,1841
7,Lincoln Park,3,3,43,1852
7,Lincoln Park,3,4,39,1863
7,Lincoln Park,3,5,42,1874
7,Lincoln Park,3,6,114,1455
7,Lincoln Park,3,7,181,1466
7,Lincoln Park,3,8,194,1477
7,Lincoln Park,3,9,176,1488
7,Lincoln Park,3,10,128,1499
7,Lincoln Park,3,11,143,1510
7,Lincoln Park,3,12,154,1521
7,Lincoln Park,3,13,164,1532
7,Lincoln Park,3,14,121,1543
7,Lincoln Park,3,15,129,1554
7,Lincoln Park,3,16,213,1565
7,Lincoln Park,3,17,229,1576
7,Lincoln Park,3,18,245,1587
7,Lincoln Park,3,19,222,1598
7,Lincoln Park,3,20,223,1609
7,Lincoln Park,3,21,202,1620
7,Lincoln Park,3,22,217,1701
7,Lincoln Park,3,23,74,1712
7,Lincoln Park,4,0,78,1819
7,Lincoln Park,4,1,84,1830
7,Lincoln Park,4,2,39,1841
7,Lincoln Park,4,3,41,1852
7,Lincoln Park,4,4,44,1863
7,Lincoln Park,4,5,40,1874
7,Lincoln Park,4,6,131,1455
7,Lincoln Park,4,7,174,1466
7,Lincoln Park,4,8,187,1477
7,Lincoln Park,4,9,168,1488
7,Lincoln Park,4,10,123,1499
7,Lincoln Park,4,11,163,1510
7,Lincoln Park,4,12,148,1521
7,Lincoln Park,4,13,158,1532
7,Lincoln Park,4,14,116,1543
7,Lincoln Park,4,15,124,1554
7,Lincoln Park,4,16,243,1565
7,Lincoln Park,4,17,220,1576
7,Lincoln Park,4,18,236,1587
7,Lincoln Park,4,19,213,1598
7,Lincoln Park,4,20,214,1609
7,Lincoln Park,4,21,229,1620
7,Lincoln Park,4,22,208,1701
7,Lincoln Park,4,23,85,1712
7,Lincoln Park,5,0,211,1919
7,Lincoln Park,5,1,227,1930
7,Lincoln Park,5,2,44,1941
7,Lincoln Park,5,3,40,1952
7,Lincoln Park,5,4,43,1963
7,Lincoln Park,5,5,39,1974
7,Lincoln Park,5,6,126,1555
7,Lincoln Park,5,7,198,1566
7,Lincoln Park,5,8,179,1577
7,Lincoln Park,5,9,192,1588
7,Lincoln Park,5,10,118,1599
7,Lincoln Park,5,11,157,1610
7,Lincoln Park,5,12,141,1621
7,Lincoln Park,5,13,152,1632
7,Lincoln Park,5,14,132,1643
7,Lincoln Park,5,15,119,1654
7,Lincoln Park,5,16,234,1665
7,Lincoln Park,5,17,211,1676
7,Lincoln Park,5,18,227,1687
7,Lincoln Park,5,19,243,1698
7,Lincoln Park,5,20,206,1709
7,Lincoln Park,5,21,221,1720
7,Lincoln Park,5,22,200,1801
7,Lincoln Park,5,23,229,1812
7,Lincoln Park,6,0,301,1919
7,Lincoln Park,6,1,272,1930
7,Lincoln Park,6,2,53,1941
7,Lincoln Park,6,3,36,1952
7,Lincoln Park,6,4,39,1963
7,Lincoln Park,6,5,42,1974
7,Lincoln Park,6,6,115,1555
7,Lincoln Park,6,7,181,1566
7,Lincoln Park,6,8,163,1577
7,Lincoln Park,6,9,176,1588
7,Lincoln Park,6,10,128,1599
7,Lincoln Park,6,11,143,1610
7,Lincoln Park,6,12,153,1621
7,Lincoln Park,6,13,139,1632
7,Lincoln Park,6,14,121,1643
7,Lincoln Park,6,15,109,1654
7,Lincoln Park,6,16,213,1665
7,Lincoln Park,6,17,229,1676
7,Lincoln Park,6,18,207,1687
7,Lincoln Park,6,19,222,1698
7,Lincoln Park,6,20,247,1709
7,Lincoln Park,6,21,265,1720
7,Lincoln Park,6,22,284,1801
7,Lincoln Park,6,23,275,1812
8,Near North Side,0,0,144,2036
8,Near North Side,0,1,154,2047
8,Near North Side,0,2,71,2058
8,Near North Side,0,3,58,2069
8,Near North Side,0,4,52,1900
8,Near North Side,0,5,56,1911
8,Near North Side,0,6,182,1672
8,Near North Side,0,7,184,1683
8,Near North Side,0,8,198,1694
8,Near North Side,0,9,179,1705
8,Near North Side,0,10,131,1716
8,Near North Side,0,11,213,1727
8,Near North Side,0,12,194,1738
8,Near North Side,0,13,208,1749
8,Near North Side,0,14,123,1760
8,Near North Side,0,15,132,1771
8,Near North Side,0,16,217,1782
8,Near North Side,0,17,233,1793
8,Near North Side,0,18,330,1804
8,Near North Side,0,19,299,1815
8,Near North Side,0,20,394,1826
8,Near North Side,0,21,356,1657
8,Near North Side,0,22,383,1918
8,Near North Side,0,23,155,1929
8,Near North Side,1,0,110,2036
8,Near North Side,1,1,118,2047
8,Near North Side,1,2,54,2058
8,Near North Side,1,3,59,2069
8,Near North Side,1,4,63,1900
8,Near North Side,1,5,57,1911
8,Near North Side,1,6,185,1672
8,Near North Side,1,7,324,1683
8,Near North Side,1,8,348,1694
8,Near North Side,1,9,373,1705
8,Near North Side,1,10,174,1716
8,Near North Side,1,11,286,1727
8,Near North Side,1,12,258,1738
8,Near North Side,1,13,277,1749
8,Near North Side,1,14,194,1760
8,Near North Side,1,15,176,1771
8,Near North Side,1,16,344,1782
8,Near North Side,1,17,311,1793
8,Near North Side,1,18,334,1804
8,Near North Side,1,19,301,1815
8,Near North Side,1,20,303,1826
8,Near North Side,1,21,325,1657
8,Near North Side,1,22,294,1918
8,Near North Side,1,23,120,1929
8,Near North Side,2,0,125,2036
8,Near North Side,2,1,114,2047
8,Near North Side,2,2,62,2058
8,Near North Side,2,3,56,2069
8,Near North Side,2,4,60,1900
8,Near North Side,2,5,54,1911
8,Near North Side,2,6,178,1672
8,Near North Side,2,7,369,1683
8,Near North Side,2,8,335,1694
8,Near North Side,2,9,359,1705
8,Near North Side,2,10,167,1716
8,Near North Side,2,11,275,1727
8,Near North Side,2,12,294,1738
8,Near North Side,2,13,266,1749
8,Near North Side,2,14,187,1760
8,Near North Side,2,15,169,1771
8,Near North Side,2,16,331,1782
8,Near North Side,2,17,354,1793
8,Near North Side,2,18,321,1804
8,Near North Side,2,19,344,1815
8,Near North Side,2,20,291,1826
8,Near North Side,2,21,312,1657
8,Near North Side,2,22,282,1918
8,Near North Side,2,23,115,1929
8,Near North Side,3,0,121,2036
8,Near North Side,3,1,109,2047
8,Near North Side,3,2,60,2058
8,Near North Side,3,3,64,2069
8,Near North Side,3,4,58,1900
8,Near North Side,3,5,62,1911
8,Near North Side,3,6,171,1672
8,Near North Side,3,7,355,1683
8,Near North Side,3,8,321,1694
8,Near North Side,3,9,345,1705
8,Near North Side,3,10,190,1716
8,Near North Side,3,11,264,1727
8,Near North Side,3,12,283,1738
8,Near North Side,3,13,255,1749
8,Near North Side,3,14,180,1760
8,Near North Side,3,15,192,1771
8,Near North Side,3,16,318,1782
8,Near North Side,3,17,340,1793
8,Near North Side,3,18,308,1804
8,Near North Side,3,19,331,1815
8,Near North Side,3,20,331,1826
8,Near North Side,3,21,300,1657
8,Near North Side,3,22,322,1918
8,Near North Side,3,23,110,1929
8,Near North Side,4,0,116,2036
8,Near North Side,4,1,124,2047
8,Near North Side,4,2,57,2058
8,Near North Side,4,3,62,2069
8,Near North Side,4,4,56,1900
8,Near North Side,4,5,60,1911
8,Near North Side,4,6,194,1672
8,Near North Side,4,7,342,1683
8,Near North Side,4,8,366,1694
8,Near North Side,4,9,331,1705
8,Near North Side,4,10,183,1716
8,Near North Side,4,11,253,1727
8,Near North Side,4,12,272,1738
8,Near North Side,4,13,291,1749
8,Near North Side,4,14,172,1760
8,Near North Side,4,15,185,1771
8,Near North Side,4,16,304,1782
8,Near North Side,4,17,327,1793
8,Near North Side,4,18,350,1804
8,Near North Side,4,19,318,1815
8,Near North Side,4,20,318,1826
8,Near North Side,4,21,288,1657
8,Near North Side,4,22,309,1918
8,Near North Side,4,23,125,1929
8,Near North Side,5,0,314,2136
8,Near North Side,5,1,337,2147
8,Near North Side,5,2,55,2158
8,Near North Side,5,3,59,2169
8,Near North Side,5,4,63,2000
8,Near North Side,5,5,57,2011
8,Near North Side,5,6,187,1772
8,Near North Side,5,7,328,1783
8,Near North Side,5,8,352,1794
8,Near North Side,5,9,376,1805
8,Near North Side,5,10,176,1816
8,Near North Side,5,11,288,1827
8,Near North Side,5,12,261,1838
8,Near North Side,5,13,280,1849
8,Near North Side,5,14,165,1860
8,Near North Side,5,15,178,1871
8,Near North Side,5,16,347,1882
8,Near North Side,5,17,314,1893
8,Near North Side,5,18,337,1904
8,Near North Side,5,19,304,1915
8,Near North Side,5,20,306,1926
8,Near North Side,5,21,328,1757
8,Near North Side,5,22,297,2018
8,Near North Side,5,23,340,2029
8,Near North Side,6,0,376,2136
8,Near North Side,6,1,405,2147
8,Near North Side,6,2,78,2158
8,Near North Side,6,3,54,2169
8,Near North Side,6,4,58,2000
8,Near North Side,6,5,52,2011
8,Near North Side,6,6,171,1772
8,Near North Side,6,7,203,1783
8,Near North Side,6,8,184,1794
8,Near North Side,6,9,198,1805
8,Near North Side,6,10,121,1816
8,Near North Side,6,11,200,1827
8,Near North Side,6,12,213,1838
8,Near North Side,6,13,194,1849
8,Near North Side,6,14,136,1860
8,Near North Side,6,15,123,1871
8,Near North Side,6,16,240,1882
8,Near North Side,6,17,217,1893
8,Near North Side,6,18,308,1904
8,Near North Side,6,19,330,1915
8,Near North Side,6,20,367,1926
8,Near North Side,6,21,394,1757
8,Near North Side,6,22,356,2018
8,Near North Side,6,23,409,2029
9,Edison Park,0,0,13,1853
9,Edison Park,0,1,12,1864
9,Edison Park,0,2,6,1875
9,Edison Park,0,3,7,1706
9,Edison Park,0,4,6,1717
9,Edison Park,0,5,7,1728
9,Edison Park,0,6,18,1489
9,Edison Park,0,7,29,1500
9,Edison Park,0,8,30,1511
9,Edison Park,0,9,28,1522
9,Edison Park,0,10,20,1533
9,Edison Park,0,11,23,1544
9,Edison Park,0,12,24,1555
9,Edison Park,0,13,26,1566
9,Edison Park,0,14,19,1577
9,Edison Park,0,15,20,1588
9,Edison Park,0,16,34,1599
9,Edison Park,0,17,36,1610
9,Edison Park,0,18,33,1621
9,Edison Park,0,19,35,1452
9,Edison Park,0,20,25,1463
9,Edison Park,0,21,23,1474
9,Edison Park,0,22,25,1735
9,Edison Park,0,23,12,1746
9,Edison Park,1,0,13,1853
9,Edison Park,1,1,14,1864
9,Edison Park,1,2,6,1875
9,Edison Park,1,3,7,1706
9,Edison Park,1,4,6,1717
9,Edison Park,1,5,7,1728
9,Edison Park,1,6,22,1489
9,Edison Park,1,7,29,1500
9,Edison Park,1,8,31,1511
9,Edison Park,1,9,28,1522
9,Edison Park,1,10,20,1533
9,Edison Park,1,11,27,1544
9,Edison Park,1,12,24,1555
9,Edison Park,1,13,26,1566
9,Edison Park,1,14,19,1577
9,Edison Park,1,15,21,1588
9,Edison Park,1,16,40,1599
9,Edison Park,1,17,36,1610
9,Edison Park,1,18,39,1621
9,Edison Park,1,19,35,1452
9,Edison Park,1,20,26,1463
9,Edison Park,1,21,23,1474
9,Edison Park,1,22,25,1735
9,Edison Park,1,23,14,1746
9,Edison Park,2,0,12,1853
9,Edison Park,2,1,13,1864
9,Edison Park,2,2,7,1875
9,Edison Park,2,3,7,1706
9,Edison Park,2,4,7,1717
9,Edison Park,2,5,6,1728
9,Edison Park,2,6,21,1489
9,Edison Park,2,7,28,1500
9,Edison Park,2,8,30,1511
9,Edison Park,2,9,32,1522
9,Edison Park,2,10,20,1533
9,Edison Park,2,11,26,1544
9,Edison Park,2,12,23,1555
9,Edison Park,2,13,25,1566
9,Edison Park,2,14,22,1577
9,Edison Park,2,15,20,1588
9,Edison Park,2,16,39,1599
9,Edison Park,2,17,35,1610
9,Edison Park,2,18,38,1621
9,Edison Park,2,19,40,1452
9,Edison Park,2,20,25,1463
9,Edison Park,2,21,26,1474
9,Edison Park,2,22,24,1735
9,Edison Park,2,23,13,1746
9,Edison Park,3,0,14,1853
9,Edison Park,3,1,13,1864
9,Edison Park,3,2,7,1875
9,Edison Park,3,3,6,1706
9,Edison Park,3,4,7,1717
9,Edison Park,3,5,7,1728
9,Edison Park,3,6,20,1489
9,Edison Park,3,7,32,1500
9,Edison Park,3,8,29,1511
9,Edison Park,3,9,31,1522
9,Edison Park,3,10,19,1533
9,Edison Park,3,11,25,1544
9,Edison Park,3,12,27,1555
9,Edison Park,3,13,24,1566
9,Edison Park,3,14,21,1577
9,Edison Park,3,15,19,1588
9,Edison Park,3,16,37,1599
9,Edison Park,3,17,40,1610
9,Edison Park,3,18,36,1621
9,Edison Park,3,19,39,1452
9,Edison Park,3,20,24,1463
9,Edison Park,3,21,25,1474
9,Edison Park,3,22,27,1735
9,Edison Park,3,23,13,1746
9,Edison Park,4,0,14,1853
9,Edison Park,4,1,12,1864
9,Edison Park,4,2,7,1875
9,Edison Park,4,3,7,1706
9,Edison Park,4,4,7,1717
9,Edison Park,4,5,7,1728
9,Edison Park,4,6,19,1489
9,Edison Park,4,7,30,1500
9,Edison Park,4,8,32,1511
9,Edison Park,4,9,29,1522
9,Edison Park,4,10,21,1533
9,Edison Park,4,11,24,1544
9,Edison Park,4,12,26,1555
9,Edison Park,4,13,23,1566
9,Edison Park,4,14,20,1577
9,Edison Park,4,15,22,1588
9,Edison Park,4,16,36,1599
9,Edison Park,4,17,38,1610
9,Edison Park,4,18,35,1621
9,Edison Park,4,19,37,1452
9,Edison Park,4,20,27,1463
9,Edison Park,4,21,24,1474
9,Edison Park,4,22,26,1735
9,Edison Park,4,23,12,1746
9,Edison Park,5,0,13,1953
9,Edison Park,5,1,14,1964
9,Edison Park,5,2,6,1975
9,Edison Park,5,3,7,1806
9,Edison Park,5,4,6,1817
9,Edison Park,5,5,7,1828
9,Edison Park,5,6,22,1589
9,Edison Park,5,7,29,1600
9,Edison Park,5,8,31,1611
9,Edison Park,5,9,28,1622
9,Edison Park,5,10,21,1633
9,Edison Park,5,11,27,1644
9,Edison Park,5,12,25,1655
9,Edison Park,5,13,26,1666
9,Edison Park,5,14,19,1677
9,Edison Park,5,15,21,1688
9,Edison Park,5,16,34,1699
9,Edison Park,5,17,37,1710
9,Edison Park,5,18,39,1721
9,Edison Park,5,19,36,1552
9,Edison Park,5,20,26,1563
9,Edison Park,5,21,23,1574
9,Edison Park,5,22,25,1835
9,Edison Park,5,23,14,1846
9,Edison Park,6,0,12,1953
9,Edison Park,6,1,13,1964
9,Edison Park,6,2,6,1975
9,Edison Park,6,3,6,1806
9,Edison Park,6,4,7,1817
9,Edison Park,6,5,6,1828
9,Edison Park,6,6,20,1589
9,Edison Park,6,7,27,1600
9,Edison Park,6,8,29,1611
9,Edison Park,6,9,30,1622
9,Edison Park,6,10,19,1633
9,Edison Park,6,11,25,1644
9,Edison Park,6,12,23,1655
9,Edison Park,6,13,24,1666
9,Edison Park,6,14,21,1677
9,Edison Park,6,15,19,1688
9,Edison Park,6,16,37,1699
9,Edison Park,6,17,34,1710
9,Edison Park,6,18,36,1721
9,Edison Park,6,19,33,1552
9,Edison Park,6,20,24,1563
9,Edison Park,6,21,25,1574
9,Edison Park,6,22,23,1835
9,Edison Park,6,23,13,1846
10,Norwood Park,0,0,18,1870
10,Norwood Park,0,1,17,1701
10,Norwood Park,0,2,9,1712
10,Norwood Park,0,3,8,1723
10,Norwood Park,0,4,9,1734
10,Norwood Park,0,5,9,1745
10,Norwood Park,0,6,26,1506
10,Norwood Park,0,7,41,1517
10,Norwood Park,0,8,37,1528
10,Norwood Park,0,9,40,1539
10,Norwood Park,0,10,29,1550
10,Norwood Park,0,11,33,1561
10,Norwood Park,0,12,35,1572
10,Norwood Park,0,13,32,1583
10,Norwood Park,0,14,27,1594
10,Norwood Park,0,15,29,1605
10,Norwood Park,0,16,48,1616
10,Norwood Park,0,17,52,1627
10,Norwood Park,0,18,47,1458
10,Norwood Park,0,19,50,1469
10,Norwood Park,0,20,31,1480
10,Norwood Park,0,21,33,1491
10,Norwood Park,0,22,36,1752
10,Norwood Park,0,23,17,1763
10,Norwood Park,1,0,19,1870
10,Norwood Park,1,1,20,1701
10,Norwood Park,1,2,9,1712
10,Norwood Park,1,3,10,1723
10,Norwood Park,1,4,9,1734
10,Norwood Park,1,5,10,1745
10,Norwood Park,1,6,26,1506
10,Norwood Park,1,7,42,1517
10,Norwood Park,1,8,45,1528
10,Norwood Park,1,9,40,1539
10,Norwood Park,1,10,29,1550
10,Norwood Park,1,11,33,1561
10,Norwood Park,1,12,35,1572
10,Norwood Park,1,13,38,1583
10,Norwood Park,1,14,28,1594
10,Norwood Park,1,15,30,1605
10,Norwood Park,1,16,49,1616
10,Norwood Park,1,17,53,1627
10,Norwood Park,1,18,56,1458
10,Norwood Park,1,19,51,1469
10,Norwood Park,1,20,37,1480
10,Norwood Park,1,21,34,1491
10,Norwood Park,1,22,36,1752
10,Norwood Park,1,23,17,1763
10,Norwood Park,2,0,18,1870
10,Norwood Park,2,1,19,1701
10,Norwood Park,2,2,9,1712
10,Norwood Park,2,3,10,1723
10,Norwood Park,2,4,10,1734
10,Norwood Park,2,5,9,1745
10,Norwood Park,2,6,30,1506
10,Norwood Park,2,7,40,1517
10,Norwood Park,2,8,43,1528
10,Norwood Park,2,9,39,1539
10,Norwood Park,2,10,28,1550
10,Norwood Park,2,11,37,1561
10,Norwood Park,2,12,34,1572
10,Norwood Park,2,13,36,1583
10,Norwood Park,2,14,27,1594
10,Norwood Park,2,15,29,1605
10,Norwood Park,2,16,56,1616
10,Norwood Park,2,17,51,1627
10,Norwood Park,2,18,54,1458
10,Norwood Park,2,19,49,1469
10,Norwood Park,2,20,36,1480
10,Norwood Park,2,21,38,1491
10,Norwood Park,2,22,35,1752
10,Norwood Park,2,23,19,1763
10,Norwood Park,3,0,17,1870
10,Norwood Park,3,1,18,1701
10,Norwood Park,3,2,10,1712
10,Norwood Park,3,3,9,1723
10,Norwood Park,3,4,10,1734
10,Norwood Park,3,5,9,1745
10,Norwood Park,3,6,29,1506
10,Norwood Park,3,7,45,1517
10,Norwood Park,3,8,41,1528
10,Norwood Park,3,9,44,1539
10,Norwood Park,3,10,27,1550
10,Norwood Park,3,11,36,1561
10,Norwood Park,3,12,32,1572
10,Norwood Park,3,13,35,1583
10,Norwood Park,3,14,30,1594
10,Norwood Park,3,15,27,1605
10,Norwood Park,3,16,54,1616
10,Norwood Park,3,17,48,1627
10,Norwood Park,3,18,52,1458
10,Norwood Park,3,19,56,1469
10,Norwood Park,3,20,34,1480
10,Norwood Park,3,21,37,1491
10,Norwood Park,3,22,33,1752
10,Norwood Park,3,23,19,1763
10,Norwood Park,4,0,20,1870
10,Norwood Park,4,1,18,1701
10,Norwood Park,4,2,10,1712
10,Norwood Park,4,3,9,1723
10,Norwood Park,4,4,9,1734
10,Norwood Park,4,5,10,1745
10,Norwood Park,4,6,28,1506
10,Norwood Park,4,7,44,1517
10,Norwood Park,4,8,39,1528
10,Norwood Park,4,9,42,1539
10,Norwood Park,4,10,31,1550
10,Norwood Park,4,11,35,1561
10,Norwood Park,4,12,37,1572
10,Norwood Park,4,13,34,1583
10,Norwood Park,4,14,29,1594
